timestamp,ticker,open,high,low,close,volume
2025-11-21 14:31:00,AAPL,331.41,332.03,331.24,331.27,526
2025-11-21 14:32:00,AAPL,331.88,332.1,331.15,331.17,2639
2025-11-21 14:33:00,AAPL,330.25,330.31,329.56,329.68,4026
2025-11-21 14:34:00,AAPL,330.71,330.96,330.57,330.7,3335
2025-11-21 14:35:00,AAPL,332.36,333.14,331.41,332.92,4561
2025-11-21 14:36:00,AAPL,331.46,331.5,331.26,331.49,2816
2025-11-21 14:37:00,AAPL,333.51,334.06,333.1,334.04,2483
2025-11-21 14:38:00,AAPL,334.06,334.16,333.42,334.03,1152
2025-11-21 14:39:00,AAPL,334.06,334.58,333.34,333.95,3859
2025-11-21 14:40:00,AAPL,334.71,335.29,334.03,334.66,2896
2025-11-21 14:41:00,AAPL,333.91,334.48,333.58,334.24,948
2025-11-21 14:42:00,AAPL,335.54,336.05,335.16,335.66,771
2025-11-21 14:43:00,AAPL,336.6,336.86,335.62,336.42,4213
2025-11-21 14:44:00,AAPL,337.76,338.49,336.83,337.96,1754
2025-11-21 14:45:00,AAPL,336.91,337.85,336.0,336.15,2526
2025-11-21 14:46:00,AAPL,336.67,337.39,335.97,336.76,3110
2025-11-21 14:47:00,AAPL,337.11,337.58,336.42,337.43,686
2025-11-21 14:48:00,AAPL,335.69,335.93,335.24,335.44,1728
2025-11-21 14:49:00,AAPL,334.33,334.75,333.77,334.3,4919
2025-11-21 14:50:00,AAPL,334.03,334.28,333.38,333.54,3249
2025-11-21 14:51:00,AAPL,331.83,332.17,331.27,331.33,4810
2025-11-21 14:52:00,AAPL,329.71,330.16,329.43,329.52,4319
2025-11-21 14:53:00,AAPL,329.93,330.06,328.97,329.25,3549
2025-11-21 14:54:00,AAPL,328.31,328.79,328.03,328.33,1664
2025-11-21 14:55:00,AAPL,330.63,331.47,330.44,330.69,3477
2025-11-21 14:56:00,AAPL,330.77,331.59,330.75,330.87,2022
2025-11-21 14:57:00,AAPL,331.1,331.47,331.07,331.44,2535
2025-11-21 14:58:00,AAPL,331.34,332.01,330.57,331.32,3779
2025-11-21 14:59:00,AAPL,331.83,332.37,331.33,331.79,1666
2025-11-21 15:00:00,AAPL,330.35,330.65,330.07,330.32,3423
2025-11-21 15:01:00,AAPL,329.99,330.15,329.75,330.01,2596
2025-11-21 15:02:00,AAPL,329.8,330.43,329.54,329.67,3513
2025-11-21 15:03:00,AAPL,328.67,329.13,328.14,328.77,621
2025-11-21 15:04:00,AAPL,327.43,328.09,326.55,327.09,4032
2025-11-21 15:05:00,AAPL,327.32,327.5,327.24,327.45,2680
2025-11-21 15:06:00,AAPL,328.21,329.16,327.25,328.88,2669
2025-11-21 15:07:00,AAPL,329.92,330.53,329.31,330.5,557
2025-11-21 15:08:00,AAPL,331.29,331.66,331.27,331.42,4595
2025-11-21 15:09:00,AAPL,331.19,331.76,330.39,331.0,3886
2025-11-21 15:10:00,AAPL,330.21,330.4,329.23,330.0,854
2025-11-21 15:11:00,AAPL,329.39,329.9,328.61,328.7,2894
2025-11-21 15:12:00,AAPL,329.32,329.69,329.31,329.65,3735
2025-11-21 15:13:00,AAPL,329.37,330.28,329.3,330.01,1150
2025-11-21 15:14:00,AAPL,331.05,331.12,330.85,331.08,3057
2025-11-21 15:15:00,AAPL,332.1,332.16,331.42,332.13,4814
2025-11-21 15:16:00,AAPL,331.71,332.65,331.53,332.5,4329
2025-11-21 15:17:00,AAPL,333.59,333.65,333.39,333.43,2209
2025-11-21 15:18:00,AAPL,333.82,334.61,333.18,333.76,1307
2025-11-21 15:19:00,AAPL,333.31,333.36,333.06,333.13,2782
2025-11-21 15:20:00,AAPL,333.62,334.55,332.82,332.85,2414
2025-11-21 15:21:00,AAPL,333.76,333.85,332.79,333.29,4803
2025-11-21 15:22:00,AAPL,333.84,334.48,333.47,334.36,4204
2025-11-21 15:23:00,AAPL,333.89,334.37,333.63,333.7,3758
2025-11-21 15:24:00,AAPL,334.93,335.08,334.83,334.96,2317
2025-11-21 15:25:00,AAPL,333.17,333.58,332.62,333.27,1865
2025-11-21 15:26:00,AAPL,332.98,333.45,332.42,332.85,768
2025-11-21 15:27:00,AAPL,333.39,334.17,332.97,333.01,4783
2025-11-21 15:28:00,AAPL,333.26,333.98,333.18,333.65,1872
2025-11-21 15:29:00,AAPL,332.44,333.32,332.27,332.38,2670
2025-11-21 15:30:00,AAPL,332.26,332.53,331.43,332.2,4704
2025-11-21 15:31:00,AAPL,332.06,332.74,331.99,332.25,1420
2025-11-21 15:32:00,AAPL,332.22,332.8,331.44,332.23,1151
2025-11-21 15:33:00,AAPL,332.38,332.45,331.66,331.94,2941
2025-11-21 15:34:00,AAPL,334.03,334.85,333.71,334.73,4522
2025-11-21 15:35:00,AAPL,335.91,336.59,335.61,336.39,1171
2025-11-21 15:36:00,AAPL,336.38,336.94,336.29,336.81,3634
2025-11-21 15:37:00,AAPL,337.71,338.24,337.01,337.26,4497
2025-11-21 15:38:00,AAPL,336.41,336.77,335.48,335.57,3784
2025-11-21 15:39:00,AAPL,335.36,335.51,334.59,335.1,3816
2025-11-21 15:40:00,AAPL,333.83,334.79,333.01,333.94,3279
2025-11-21 15:41:00,AAPL,335.32,335.42,334.89,335.09,2137
2025-11-21 15:42:00,AAPL,334.21,334.9,333.79,334.22,3942
2025-11-21 15:43:00,AAPL,334.92,335.16,334.29,334.47,2647
2025-11-21 15:44:00,AAPL,334.74,335.6,333.81,333.87,511
2025-11-21 15:45:00,AAPL,332.68,333.4,332.26,332.6,4328
2025-11-21 15:46:00,AAPL,331.73,332.67,330.93,331.36,2014
2025-11-21 15:47:00,AAPL,331.58,332.18,331.05,331.09,610
2025-11-21 15:48:00,AAPL,329.38,330.35,328.59,330.03,2969
2025-11-21 15:49:00,AAPL,330.2,331.2,329.43,330.06,2172
2025-11-21 15:50:00,AAPL,328.99,329.81,328.25,329.26,3049
2025-11-21 15:51:00,AAPL,329.42,329.55,329.28,329.39,3299
2025-11-21 15:52:00,AAPL,328.66,329.03,328.52,329.03,1938
2025-11-21 15:53:00,AAPL,330.05,330.89,329.88,330.43,2633
2025-11-21 15:54:00,AAPL,329.86,329.88,329.64,329.84,1387
2025-11-21 15:55:00,AAPL,329.44,330.01,329.29,329.3,4569
2025-11-21 15:56:00,AAPL,329.77,329.9,329.65,329.72,534
2025-11-21 15:57:00,AAPL,330.33,331.02,330.15,330.85,1131
2025-11-21 15:58:00,AAPL,332.96,333.79,332.7,333.29,4814
2025-11-21 15:59:00,AAPL,334.58,335.38,334.29,334.75,1905
2025-11-21 16:00:00,AAPL,334.62,334.82,334.41,334.57,3983
2025-11-17 09:30:00,MSFT,184.21,184.51,183.63,183.89,4997
2025-11-17 09:31:00,MSFT,183.8,184.75,182.84,184.03,1036
2025-11-17 09:32:00,MSFT,184.91,185.84,184.33,185.76,1207
2025-11-17 09:33:00,MSFT,186.32,186.57,185.33,185.75,3287
2025-11-17 09:34:00,MSFT,186.6,186.87,186.59,186.72,864
2025-11-17 09:35:00,MSFT,185.71,186.62,185.03,185.05,924
2025-11-17 09:36:00,MSFT,186.88,187.77,186.68,187.42,1779
2025-11-17 09:37:00,MSFT,187.63,188.39,187.34,187.36,819
2025-11-17 09:38:00,MSFT,187.32,187.48,186.99,187.07,2223
2025-11-17 09:39:00,MSFT,187.16,188.04,186.96,187.83,958
2025-11-17 09:40:00,MSFT,190.03,190.95,189.14,189.95,3066
2025-11-17 09:41:00,MSFT,189.35,190.34,188.39,188.54,4068
2025-11-17 09:42:00,MSFT,188.6,189.19,187.71,188.0,4747
2025-11-17 09:43:00,MSFT,186.16,186.42,185.96,185.99,2712
2025-11-17 09:44:00,MSFT,185.25,185.82,185.18,185.64,3651
2025-11-17 09:45:00,MSFT,185.43,185.7,185.38,185.59,1452
2025-11-17 09:46:00,MSFT,184.28,184.53,184.13,184.4,506
2025-11-17 09:47:00,MSFT,184.71,184.93,184.4,184.71,4873
2025-11-17 09:48:00,MSFT,185.99,186.32,185.03,185.91,521
2025-11-17 09:49:00,MSFT,184.46,185.16,183.58,183.77,4831
2025-11-17 09:50:00,MSFT,184.04,184.66,183.52,183.98,4070
2025-11-17 09:51:00,MSFT,184.68,184.72,184.44,184.59,3762
2025-11-17 09:52:00,MSFT,183.34,183.84,183.1,183.66,4349
2025-11-17 09:53:00,MSFT,184.96,185.39,184.54,184.73,4256
2025-11-17 09:54:00,MSFT,183.79,183.8,183.39,183.66,2303
2025-11-17 09:55:00,MSFT,183.72,183.82,183.65,183.78,3584
2025-11-17 09:56:00,MSFT,182.16,182.5,181.4,181.88,4422
2025-11-17 09:57:00,MSFT,182.13,183.13,181.9,182.32,1900
2025-11-17 09:58:00,MSFT,181.47,182.3,181.26,181.89,4287
2025-11-17 09:59:00,MSFT,182.22,183.12,181.88,182.52,4244
2025-11-17 10:00:00,MSFT,181.13,181.61,180.84,181.08,4909
2025-11-17 10:01:00,MSFT,180.12,180.77,179.89,180.39,2864
2025-11-17 10:02:00,MSFT,181.72,182.48,180.88,181.37,3497
2025-11-17 10:03:00,MSFT,180.56,180.95,179.87,180.11,2921
2025-11-17 10:04:00,MSFT,180.83,181.81,180.5,180.57,3615
2025-11-17 10:05:00,MSFT,179.83,180.15,179.28,179.53,2120
2025-11-17 10:06:00,MSFT,179.18,179.76,179.07,179.1,2824
2025-11-17 10:07:00,MSFT,178.08,178.25,177.4,177.44,1882
2025-11-17 10:08:00,MSFT,177.58,177.86,176.85,177.67,2573
2025-11-17 10:09:00,MSFT,177.31,178.28,176.89,177.56,4978
2025-11-17 10:10:00,MSFT,178.63,179.13,178.58,179.1,2667
2025-11-17 10:11:00,MSFT,177.46,177.54,176.7,177.09,3128
2025-11-17 10:12:00,MSFT,178.72,179.66,178.03,178.23,4201
2025-11-17 10:13:00,MSFT,179.82,180.38,179.45,179.96,4083
2025-11-17 10:14:00,MSFT,180.57,181.36,180.12,180.64,1837
2025-11-17 10:15:00,MSFT,182.01,182.81,181.59,181.84,3613
2025-11-17 10:16:00,MSFT,182.27,182.69,181.82,182.02,1314
2025-11-17 10:17:00,MSFT,182.16,182.94,181.3,182.7,3842
2025-11-17 10:18:00,MSFT,182.01,182.68,181.04,181.26,1531
2025-11-17 10:19:00,MSFT,182.87,183.34,182.38,182.46,2768
2025-11-17 10:20:00,MSFT,183.95,184.5,183.55,183.88,1837
2025-11-17 10:21:00,MSFT,184.87,185.39,184.49,184.84,3911
2025-11-17 10:22:00,MSFT,186.55,186.79,185.88,185.92,4847
2025-11-17 10:23:00,MSFT,187.79,188.55,187.64,188.52,2040
2025-11-17 10:24:00,MSFT,188.17,188.26,188.05,188.21,655
2025-11-17 10:25:00,MSFT,189.48,189.89,189.24,189.76,2652
2025-11-17 10:26:00,MSFT,189.13,189.66,188.4,189.33,3793
2025-11-17 10:27:00,MSFT,190.78,191.74,190.71,191.25,1975
2025-11-17 10:28:00,MSFT,190.93,191.76,189.99,191.52,2554
2025-11-17 10:29:00,MSFT,190.28,190.38,189.5,189.73,4194
2025-11-17 10:30:00,MSFT,188.89,189.46,188.36,188.75,766
2025-11-17 10:31:00,MSFT,188.12,188.15,187.55,187.67,1866
2025-11-17 10:32:00,MSFT,187.4,188.31,186.49,186.59,4247
2025-11-17 10:33:00,MSFT,186.55,187.0,185.93,186.2,949
2025-11-17 10:34:00,MSFT,184.92,185.27,184.23,185.09,1634
2025-11-17 10:35:00,MSFT,184.09,184.41,183.82,184.18,723
2025-11-17 10:36:00,MSFT,185.78,185.94,185.49,185.8,2824
2025-11-17 10:37:00,MSFT,184.56,184.91,183.64,184.04,3169
2025-11-17 10:38:00,MSFT,185.23,185.41,184.24,184.63,3338
2025-11-17 10:39:00,MSFT,185.65,186.03,185.32,185.95,2098
2025-11-17 10:40:00,MSFT,185.3,185.88,184.65,185.43,580
2025-11-17 10:41:00,MSFT,185.84,186.21,184.88,185.2,3436
2025-11-17 10:42:00,MSFT,185.78,185.94,185.01,185.94,1447
2025-11-17 10:43:00,MSFT,186.66,187.09,186.2,186.57,2237
2025-11-17 10:44:00,MSFT,186.02,186.65,185.45,185.62,1331
2025-11-17 10:45:00,MSFT,183.78,184.4,183.08,184.23,4120
2025-11-17 10:46:00,MSFT,184.22,184.99,184.14,184.78,1971
2025-11-17 10:47:00,MSFT,185.01,185.65,184.11,184.22,1291
2025-11-17 10:48:00,MSFT,183.17,183.98,183.14,183.95,4454
2025-11-17 10:49:00,MSFT,183.27,184.16,182.38,184.03,3631
2025-11-17 10:50:00,MSFT,183.89,184.44,183.23,184.06,2824
2025-11-17 10:51:00,MSFT,184.52,184.56,184.09,184.14,3980
2025-11-17 10:52:00,MSFT,184.17,184.26,183.66,184.06,1940
2025-11-17 10:53:00,MSFT,186.33,186.91,185.58,186.73,3743
2025-11-17 10:54:00,MSFT,187.39,187.48,186.48,186.89,4363
2025-11-17 10:55:00,MSFT,186.17,186.5,185.76,186.25,537
2025-11-17 10:56:00,MSFT,185.96,186.72,185.44,186.31,3413
2025-11-17 10:57:00,MSFT,186.25,187.15,186.25,186.76,914
2025-11-17 10:58:00,MSFT,185.89,186.66,185.53,185.58,2888
2025-11-17 10:59:00,MSFT,187.61,188.35,186.89,188.22,3200
2025-11-17 11:00:00,MSFT,186.92,187.15,186.68,187.14,913
2025-11-17 11:01:00,MSFT,186.11,186.98,186.05,186.11,751
2025-11-17 11:02:00,MSFT,186.48,187.08,185.77,186.63,4645
2025-11-17 11:03:00,MSFT,186.32,186.51,185.9,185.93,3866
2025-11-17 11:04:00,MSFT,186.0,186.88,185.99,186.04,927
2025-11-17 11:05:00,MSFT,186.48,187.39,186.37,186.63,3964
2025-11-17 11:06:00,MSFT,186.93,187.13,186.16,187.02,3255
2025-11-17 11:07:00,MSFT,189.34,189.73,188.94,189.14,4214
2025-11-17 11:08:00,MSFT,189.42,189.7,188.96,189.64,1487
2025-11-17 11:09:00,MSFT,190.35,190.98,189.43,189.51,4179
2025-11-17 11:10:00,MSFT,188.35,188.59,188.25,188.44,1365
2025-11-17 11:11:00,MSFT,187.88,187.92,187.12,187.53,878
2025-11-17 11:12:00,MSFT,187.61,188.31,186.77,187.36,1588
2025-11-17 11:13:00,MSFT,185.4,185.97,185.36,185.42,3544
2025-11-17 11:14:00,MSFT,185.22,185.8,184.79,185.66,3914
2025-11-17 11:15:00,MSFT,187.08,187.36,186.74,186.92,1205
2025-11-17 11:16:00,MSFT,185.77,185.82,185.61,185.62,2492
2025-11-17 11:17:00,MSFT,185.43,186.36,185.22,185.98,4104
2025-11-17 11:18:00,MSFT,185.74,186.34,185.5,186.01,1484
2025-11-17 11:19:00,MSFT,187.58,188.13,187.01,187.92,1870
2025-11-17 11:20:00,MSFT,188.16,189.13,187.94,188.59,3882
2025-11-17 11:21:00,MSFT,187.73,188.09,187.48,187.83,4554
2025-11-17 11:22:00,MSFT,188.79,189.22,188.52,188.63,4086
2025-11-17 11:23:00,MSFT,187.68,188.02,186.95,187.68,3954
2025-11-17 11:24:00,MSFT,187.01,187.17,186.58,186.98,2315
2025-11-17 11:25:00,MSFT,186.1,186.67,186.08,186.16,581
2025-11-17 11:26:00,MSFT,184.95,185.24,184.81,184.96,2443
2025-11-17 11:27:00,MSFT,185.45,186.42,184.68,186.31,744
2025-11-17 11:28:00,MSFT,186.28,186.88,185.32,186.12,3891
2025-11-17 11:29:00,MSFT,184.75,184.8,184.71,184.71,927
2025-11-17 11:30:00,MSFT,184.13,184.79,183.62,184.63,2435
2025-11-17 11:31:00,MSFT,185.91,186.69,185.53,186.16,1772
2025-11-17 11:32:00,MSFT,185.84,186.8,185.78,186.71,516
2025-11-17 11:33:00,MSFT,187.94,188.46,187.29,188.13,2992
2025-11-17 11:34:00,MSFT,187.22,187.65,186.76,187.25,2449
2025-11-17 11:35:00,MSFT,188.29,188.97,187.48,188.85,4861
2025-11-17 11:36:00,MSFT,188.94,189.51,188.11,189.21,3400
2025-11-17 11:37:00,MSFT,188.66,188.95,188.59,188.93,4908
2025-11-17 11:38:00,MSFT,190.9,191.37,190.64,190.88,542
2025-11-17 11:39:00,MSFT,189.0,189.62,188.49,189.02,2073
2025-11-17 11:40:00,MSFT,188.17,188.3,188.08,188.21,1689
2025-11-17 11:41:00,MSFT,189.0,189.18,188.28,188.36,1022
2025-11-17 11:42:00,MSFT,188.28,188.97,187.85,187.88,1611
2025-11-17 11:43:00,MSFT,187.84,187.96,187.17,187.47,4853
2025-11-17 11:44:00,MSFT,187.4,187.74,186.48,187.41,590
2025-11-17 11:45:00,MSFT,187.16,187.34,186.69,186.93,3528
2025-11-17 11:46:00,MSFT,187.45,187.93,186.48,187.28,1560
2025-11-17 11:47:00,MSFT,186.97,187.5,186.6,187.47,4903
2025-11-17 11:48:00,MSFT,187.79,188.23,187.45,187.55,964
2025-11-17 11:49:00,MSFT,188.1,189.08,187.42,188.42,2846
2025-11-17 11:50:00,MSFT,187.76,188.13,187.02,187.38,4463
2025-11-17 11:51:00,MSFT,188.29,189.01,187.32,188.32,3795
2025-11-17 11:52:00,MSFT,187.49,187.94,186.7,187.29,1284
2025-11-17 11:53:00,MSFT,187.99,188.14,187.38,187.4,510
2025-11-17 11:54:00,MSFT,188.62,189.07,188.58,189.05,2458
2025-11-17 11:55:00,MSFT,189.26,189.88,188.68,188.82,1232
2025-11-17 11:56:00,MSFT,188.83,189.62,187.99,188.71,914
2025-11-17 11:57:00,MSFT,188.88,189.1,188.75,188.99,2590
2025-11-17 11:58:00,MSFT,187.88,188.58,187.49,187.86,4108
2025-11-17 11:59:00,MSFT,190.23,190.99,189.83,190.0,768
2025-11-17 12:00:00,MSFT,189.6,190.2,188.61,188.73,4370
2025-11-17 12:01:00,MSFT,189.53,189.8,189.36,189.6,4387
2025-11-17 12:02:00,MSFT,190.79,191.64,190.49,191.37,3659
2025-11-17 12:03:00,MSFT,192.59,192.99,192.09,192.35,730
2025-11-17 12:04:00,MSFT,192.08,192.86,191.64,192.82,623
2025-11-17 12:05:00,MSFT,192.56,193.07,192.17,192.85,1036
2025-11-17 12:06:00,MSFT,194.4,194.99,193.41,193.59,4546
2025-11-17 12:07:00,MSFT,193.8,193.82,193.59,193.62,3782
2025-11-17 12:08:00,MSFT,195.04,195.59,194.83,194.84,2775
2025-11-17 12:09:00,MSFT,194.42,194.8,193.66,194.21,553
2025-11-17 12:10:00,MSFT,193.56,194.48,192.86,194.12,3364
2025-11-17 12:11:00,MSFT,193.22,193.72,193.22,193.65,3841
2025-11-17 12:12:00,MSFT,192.22,192.92,192.1,192.5,2152
2025-11-17 12:13:00,MSFT,195.11,195.57,195.0,195.53,4353
2025-11-17 12:14:00,MSFT,196.92,197.36,196.35,196.37,2899
2025-11-17 12:15:00,MSFT,195.27,195.65,195.03,195.17,3014
2025-11-17 12:16:00,MSFT,195.67,196.46,194.73,195.24,4465
2025-11-17 12:17:00,MSFT,194.08,194.58,193.72,194.39,4340
2025-11-17 12:18:00,MSFT,193.7,194.38,193.28,193.45,736
2025-11-17 12:19:00,MSFT,193.19,194.11,192.83,193.65,756
2025-11-17 12:20:00,MSFT,192.56,193.03,192.54,192.84,4658
2025-11-17 12:21:00,MSFT,191.25,191.48,190.49,190.82,4226
2025-11-17 12:22:00,MSFT,191.91,192.01,191.45,191.75,565
2025-11-17 12:23:00,MSFT,189.72,190.6,189.16,189.19,3593
2025-11-17 12:24:00,MSFT,188.62,188.93,188.24,188.38,2947
2025-11-17 12:25:00,MSFT,188.88,189.65,188.78,189.29,2954
2025-11-17 12:26:00,MSFT,189.77,190.18,188.99,189.07,1924
2025-11-17 12:27:00,MSFT,187.96,188.89,187.21,188.46,4923
2025-11-17 12:28:00,MSFT,188.57,188.99,188.15,188.61,1493
2025-11-17 12:29:00,MSFT,187.86,188.0,187.69,187.84,3002
2025-11-17 12:30:00,MSFT,187.89,188.28,187.74,187.84,3683
2025-11-17 12:31:00,MSFT,188.28,188.95,187.83,188.68,2166
2025-11-17 12:32:00,MSFT,187.43,187.58,186.56,187.21,3212
2025-11-17 12:33:00,MSFT,187.26,188.2,186.33,187.22,2686
2025-11-17 12:34:00,MSFT,187.73,187.91,187.72,187.75,3394
2025-11-17 12:35:00,MSFT,187.7,187.95,187.18,187.7,743
2025-11-17 12:36:00,MSFT,188.39,189.36,187.63,189.1,1659
2025-11-17 12:37:00,MSFT,187.95,188.14,187.1,187.11,2153
2025-11-17 12:38:00,MSFT,187.23,188.03,186.99,187.82,2219
2025-11-17 12:39:00,MSFT,186.7,187.23,185.83,186.28,2439
2025-11-17 12:40:00,MSFT,186.38,186.87,186.04,186.14,3968
2025-11-17 12:41:00,MSFT,185.01,185.02,184.05,184.44,3969
2025-11-17 12:42:00,MSFT,184.81,185.58,184.52,185.42,518
2025-11-17 12:43:00,MSFT,184.85,185.35,184.32,184.75,3463
2025-11-17 12:44:00,MSFT,186.83,187.22,186.81,186.84,4385
2025-11-17 12:45:00,MSFT,187.46,187.69,186.47,187.63,1817
2025-11-17 12:46:00,MSFT,187.68,187.78,187.43,187.74,3750
2025-11-17 12:47:00,MSFT,186.71,186.72,185.79,185.84,657
2025-11-17 12:48:00,MSFT,186.85,187.39,186.07,187.04,817
2025-11-17 12:49:00,MSFT,186.86,187.53,186.4,186.41,2474
2025-11-17 12:50:00,MSFT,186.21,187.03,185.87,186.22,1072
2025-11-17 12:51:00,MSFT,186.58,187.33,185.65,187.31,3007
2025-11-17 12:52:00,MSFT,186.73,187.37,185.96,186.66,2378
2025-11-17 12:53:00,MSFT,186.05,186.79,185.35,185.76,2670
2025-11-17 12:54:00,MSFT,185.96,186.2,185.3,185.4,1290
2025-11-17 12:55:00,MSFT,186.12,186.92,185.53,186.58,4792
2025-11-17 12:56:00,MSFT,186.21,186.23,185.51,185.75,4190
2025-11-17 12:57:00,MSFT,185.2,186.13,185.19,185.68,4629
2025-11-17 12:58:00,MSFT,185.85,186.63,185.46,185.48,1740
2025-11-17 12:59:00,MSFT,186.11,187.06,185.93,186.48,832
2025-11-17 13:00:00,MSFT,187.15,187.5,186.86,187.13,863
2025-11-17 13:01:00,MSFT,188.75,188.89,187.82,188.79,1710
2025-11-17 13:02:00,MSFT,186.66,187.18,186.2,186.98,698
2025-11-17 13:03:00,MSFT,186.03,186.42,186.0,186.04,3488
2025-11-17 13:04:00,MSFT,186.12,186.84,185.41,186.75,4852
2025-11-17 13:05:00,MSFT,188.89,189.57,188.33,188.68,4440
2025-11-17 13:06:00,MSFT,190.43,190.54,190.08,190.27,1402
2025-11-17 13:07:00,MSFT,189.42,189.85,189.18,189.72,1343
2025-11-17 13:08:00,MSFT,190.71,191.42,189.79,190.74,615
2025-11-17 13:09:00,MSFT,189.87,190.13,189.36,189.37,4634
2025-11-17 13:10:00,MSFT,189.6,190.56,189.25,190.28,4622
2025-11-17 13:11:00,MSFT,190.74,191.17,190.7,190.83,2351
2025-11-17 13:12:00,MSFT,192.0,192.36,191.09,191.4,3484
2025-11-17 13:13:00,MSFT,192.65,192.71,191.74,192.53,4865
2025-11-17 13:14:00,MSFT,192.71,193.48,192.21,192.97,2493
2025-11-17 13:15:00,MSFT,193.32,194.11,192.66,193.59,2733
2025-11-17 13:16:00,MSFT,193.28,193.86,192.72,193.32,1691
2025-11-17 13:17:00,MSFT,192.18,193.02,191.77,192.06,1951
2025-11-17 13:18:00,MSFT,193.04,193.41,192.24,192.75,4145
2025-11-17 13:19:00,MSFT,192.78,192.83,192.31,192.73,1263
2025-11-17 13:20:00,MSFT,192.91,193.84,192.27,193.72,2002
2025-11-17 13:21:00,MSFT,193.14,193.83,192.86,193.12,2977
2025-11-17 13:22:00,MSFT,192.85,193.37,192.14,192.74,2043
2025-11-17 13:23:00,MSFT,191.26,191.53,190.29,190.58,3410
2025-11-17 13:24:00,MSFT,191.1,191.81,190.53,191.76,1963
2025-11-17 13:25:00,MSFT,191.51,192.4,190.81,191.53,861
2025-11-17 13:26:00,MSFT,191.03,191.29,190.46,191.15,4807
2025-11-17 13:27:00,MSFT,192.59,192.69,192.13,192.68,3294
2025-11-17 13:28:00,MSFT,191.68,192.3,191.54,191.73,1444
2025-11-17 13:29:00,MSFT,193.47,194.41,193.31,193.66,1303
2025-11-17 13:30:00,MSFT,193.18,193.24,193.06,193.16,3470
2025-11-17 13:31:00,MSFT,193.7,194.21,193.35,194.12,1285
2025-11-17 13:32:00,MSFT,195.01,195.15,194.1,194.97,4072
2025-11-17 13:33:00,MSFT,195.76,196.35,194.95,195.02,3444
2025-11-17 13:34:00,MSFT,195.82,196.19,195.49,195.66,4454
2025-11-17 13:35:00,MSFT,196.33,196.61,195.34,196.03,2881
2025-11-17 13:36:00,MSFT,196.17,196.77,195.64,196.68,2239
2025-11-17 13:37:00,MSFT,196.33,196.6,195.68,195.72,1679
2025-11-17 13:38:00,MSFT,194.86,195.47,194.07,195.34,2916
2025-11-17 13:39:00,MSFT,194.32,194.66,193.88,194.6,4952
2025-11-17 13:40:00,MSFT,195.5,195.88,195.31,195.56,2091
2025-11-17 13:41:00,MSFT,196.66,197.32,196.15,196.34,2825
2025-11-17 13:42:00,MSFT,197.15,197.9,196.28,196.58,1720
2025-11-17 13:43:00,MSFT,195.65,196.47,195.08,195.36,4641
2025-11-17 13:44:00,MSFT,196.52,196.54,195.54,195.97,2776
2025-11-17 13:45:00,MSFT,198.01,198.73,197.24,198.44,4639
2025-11-17 13:46:00,MSFT,197.11,197.23,196.78,197.08,3657
2025-11-17 13:47:00,MSFT,197.85,198.68,197.57,197.67,2736
2025-11-17 13:48:00,MSFT,197.55,198.37,197.3,198.36,4703
2025-11-17 13:49:00,MSFT,196.97,197.26,196.16,196.9,840
2025-11-17 13:50:00,MSFT,196.08,196.96,195.32,196.58,545
2025-11-17 13:51:00,MSFT,198.23,198.93,197.49,198.76,3914
2025-11-17 13:52:00,MSFT,199.27,199.71,198.47,198.76,4092
2025-11-17 13:53:00,MSFT,198.51,199.04,197.53,198.72,4974
2025-11-17 13:54:00,MSFT,198.85,199.28,198.54,198.79,1765
2025-11-17 13:55:00,MSFT,199.61,200.27,198.91,200.09,4904
2025-11-17 13:56:00,MSFT,201.1,201.92,200.82,201.13,612
2025-11-17 13:57:00,MSFT,200.16,200.43,199.59,200.31,4908
2025-11-17 13:58:00,MSFT,201.44,201.61,201.21,201.48,2396
2025-11-17 13:59:00,MSFT,201.93,202.37,201.45,201.68,920
2025-11-17 14:00:00,MSFT,201.25,201.56,200.58,201.28,1459
2025-11-17 14:01:00,MSFT,200.23,200.3,200.14,200.22,1375
2025-11-17 14:02:00,MSFT,200.64,201.27,200.02,200.65,2699
2025-11-17 14:03:00,MSFT,200.76,201.49,199.89,200.53,1599
2025-11-17 14:04:00,MSFT,199.34,200.33,199.02,199.66,1279
2025-11-17 14:05:00,MSFT,199.34,199.91,199.32,199.35,3248
2025-11-17 14:06:00,MSFT,200.92,201.4,200.37,200.81,2143
2025-11-17 14:07:00,MSFT,200.61,201.31,200.51,200.99,4887
2025-11-17 14:08:00,MSFT,200.48,201.18,200.03,200.82,2416
2025-11-17 14:09:00,MSFT,201.29,201.37,200.84,200.97,2326
2025-11-17 14:10:00,MSFT,202.41,202.7,201.47,201.77,4548
2025-11-17 14:11:00,MSFT,201.15,201.99,200.16,201.84,1217
2025-11-17 14:12:00,MSFT,202.03,202.28,201.58,201.9,2919
2025-11-17 14:13:00,MSFT,201.93,202.83,201.32,201.44,2957
2025-11-17 14:14:00,MSFT,202.25,202.6,202.03,202.23,2350
2025-11-17 14:15:00,MSFT,201.13,201.44,200.2,201.34,2117
2025-11-17 14:16:00,MSFT,202.86,202.91,202.51,202.66,776
2025-11-17 14:17:00,MSFT,203.52,203.76,202.82,203.1,1373
2025-11-17 14:18:00,MSFT,202.46,202.97,202.43,202.62,1710
